culture,typeOfEntity,authorizedFormOfName,parallelFormsOfName,standardizedFormsOfName,otherFormsOfName,corporateBodyIdentifiers,datesOfExistence,history,places,legalStatus,functions,mandates,internalStructures,generalContext,descriptionIdentifier,institutionIdentifier,rules,status,levelOfDetail,revisionHistory,sources,maintenanceNotes,actorOccupations,actorOccupationNotes,subjectAccessPoints,placeAccessPoints,digitalObjectURI,digitalObjectChecksum
pt_BR,Pessoa,Retumba,,,"João da Silva Retumba",,"☆ 1-11-1857  † [?]",,"Paraíba - local de eleição para deputado federal",,"Profissão: Militar

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PB. Apresentação de Diploma em 5-11-1890. Reconhecimento em 9-11-1890. Dt. Posse: 15-11-1890.",,,,BR-DFCD-1890-P1420,,,,,"Registro atualizado em 23-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Paraíba,http://arquivohistorico02.camara.leg.br/uploads/r/null/d/9/1/d916177e72b64b95e6393fba481ce7b480d74a15dc2d0628beb7dd2181debe41/Retumba_ParaybadoNorte.jpg,d916177e72b64b95e6393fba481ce7b480d74a15dc2d0628beb7dd2181debe41
pt_BR,Pessoa,"Sá Andrade",,,"João Batista de Sá Andrade",,"☆ [?]  † [?]",,"Paraíba - local eleição para deputado federal",,"Profissão: Médico

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PB. Apresentação de Diploma em 5-11-1890. Reconhecimento em 9-11-1890. Dt. Posse: 18-11-1890.",,,,BR-DFCD-1890-P1425,,,,,"Registro atualizado em 23-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Paraíba,,
pt_BR,Pessoa,"Bellarmino Mendonça",,,"Bellarmino Augusto de Mendonça Lobo",,"☆ 17-9-1850  † 28-5-1850",,"Barra Mansa (RJ) - local de nascimento
Paraná - local de eleição para deputado federal",,"Profissão: Engenheiro militar

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PR. Apresentação de Diploma em 8-11-1890. Reconhecimento em 9-11-1890. Dt. Posse: 15-11-1890.",,,,BR-DFCD-1890-P1309,,,,,"Registro atualizado em 19-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Barra Mansa (RJ)|Paraná",http://arquivohistorico02.camara.leg.br/uploads/r/null/e/5/e/e5e9c905b6e317dd5e5e2f7d6e22999c293e73fae286ce245d3caac9e874ed34/PR_-_Belarmino_de_Mendon__a.jpg,e5e9c905b6e317dd5e5e2f7d6e22999c293e73fae286ce245d3caac9e874ed34
pt_BR,Pessoa,"Eduardo Gonçalves",,,"Eduardo Mendes Gonçalves",,"☆ [?]  † 1911",,"Paraná - local de nascimento
Paraná - local de eleição para deputado federal",,"Profissão: Engenheiro

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PR. Reconhecimento em 9-11-1890. Dt. Posse: 15-11-1890.",,,,BR-DFCD-1890-P1336,,,,,"Registro atualizado em 19-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Paraná,,
pt_BR,Pessoa,"Fernando Simas",,,"Fernando Machado Simas",,"☆ 24-4-1851  † 15-9-1916",,"Paranaguá (PR) - local de nascimento
Rio Grande do Sul - local de eleição para deputado federal",,"Profissões: Farmacêutico e delegado de polícia

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, RS. Apresentação de Diploma em 8-11-1890. Reconhecimento em 9-11-1890.Dt. Posse: 10-12-1890;
- Deputado Federal, 1896, RS.",,,,BR-DFCD-1890-P1345,,,,,"Registro atualizado em 19-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Rio Grande do Sul|Paranaguá (PR)",http://arquivohistorico02.camara.leg.br/uploads/r/null/e/0/7/e07ea59cd8ddfeb565f3e4cb8228ecc103fa7d0c9dfb418b0c014746b957286a/PR_-_Fernando_Simas.jpg,e07ea59cd8ddfeb565f3e4cb8228ecc103fa7d0c9dfb418b0c014746b957286a
pt_BR,Pessoa,"Marciano de Magalhães",,"Marciano Augusto Botelho de Magalhães",,,"☆ 6-5-1848  † [?]",,"Paraná - local de eleição para deputado federal",,"Profissão: Militar

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PR. Apresentação de Diploma em 8-11-1890. Reconhecimento em 9-11-1890. Dt. Posse: 15-11-1890.",,,,BR-DFCD-1890-P1390,,,,,"Registro atualizado em 23-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Paraná,http://arquivohistorico02.camara.leg.br/uploads/r/null/3/4/a/34a3841a54f8336d010dd027d57e04032baf539079d61b508692400cfa423693/PR_-_Marciano_de_Magalh__es.jpg,34a3841a54f8336d010dd027d57e04032baf539079d61b508692400cfa423693
pt_BR,Pessoa,"André Cavalcanti",,,"André Cavalcanti de Albuquerque",,"☆18-2-1834  † 13-2-1927",,"Pesqueira (PE) - local de nascimento
Pernambuco - local de eleição para deputado federal",,"Profissão: Advogado e Magistrado

Atuação Política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PE. Reconhecimento em 9-11-1890. Dt. Posse: 15-11-1890.",,,,BR-DFCD-1890-P1292,,,,,"Registro atualizado em 15-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Pesqueira (PE)|Pernambuco",http://arquivohistorico02.camara.leg.br/uploads/r/null/f/6/4/f64460eac56228d6a05e4a034bc219ff37855f7b45671ee5e901e3a230919ef4/Pernambuco_-_Andr___Cavalcanti_de_Albuquerque.jpg,f64460eac56228d6a05e4a034bc219ff37855f7b45671ee5e901e3a230919ef4
pt_BR,Pessoa,"Annibal Falcão",,,"Annibal Falcão",,"☆ 1859  † 1900",,"Recife (PE) - local de nascimento
Pernambuco - local de eleição para deputado federal",,"Profissões: Advogado, jornalista e taquígrafo.

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PE. Reconhecimento em 9-11-1890. Dt. Posse: 15-11-1890.",,,,BR-DFCD-1890-P1294,,,,,"Registro atualizado em 19-10-2020.","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualização por Sabrina Santana (Segap/Coarq)",,,,"Recife (PE)|Pernambuco",http://arquivohistorico02.camara.leg.br/uploads/r/null/1/e/0/1e0a6a789f5acdb2acbca75a548468970b7d1092d9c865177977ad2555eb3020/Pernambuco_-_An__bal_Falc__o.jpg,1e0a6a789f5acdb2acbca75a548468970b7d1092d9c865177977ad2555eb3020
pt_BR,Pessoa,"Espírito Santo",,,"Vicente Antonio do Espírito Santo",,"☆ 17-12-1907 † [?]",,"Pernambuco - local de eleição para deputado federal",,"Profissões: Militar (Major) e engenheiro

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PE. Reconhecimento em 9-11-1890. Dt. Posse: 15-11-1890.",,,,BR-DFCD-1890-P1341,,,,,"Registro atualizado em 19-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Pernambuco,http://arquivohistorico02.camara.leg.br/uploads/r/null/1/7/d/17d86ac02b0a81da4a28abf06f08b65b0787f78f07ad62df7047e7e5a05ad19a/Pernambuco_-_Vicente_Ant__nio_do_Esp__rito_Santo.jpg,17d86ac02b0a81da4a28abf06f08b65b0787f78f07ad62df7047e7e5a05ad19a
pt_BR,Pessoa,"Gonçalves Ferreira",,,"Antônio Gonçalves Ferreira",,"☆ 26-9-1846 † [?]",,"Recife (PE) - local de nascimento
Pernambuco - local de eleição para deputado federal",,"Profissões: Professor e Administrador Rural


Atuação política:
- Deputado Geral, 1884, PE;
- Deputado Geral, 1885-1885, PE, Dt. Posse: 11/03/1885;
- Deputado Geral, 1886-1889, PE, Dt. Posse: 03/05/1886;
- Deputado Federal (Constituinte), 1890-1893, PE, Dt. Posse: 10/12/1890;
- Deputado Federal, 1894-1896, PE, Dt. Posse: 06/05/1894;
- Deputado Federal, 1925-1927, PE, Dt. Posse: 29/05/1925;
- Deputado Federal, 1927-1930, PE, Dt. Posse: 02/05/1927.",,,,BR-DFCD-1881-P1157,,,,,"Registro atualizado em 30-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Recife (PE)|Pernambuco",http://arquivohistorico02.camara.leg.br/uploads/r/null/4/4/5/445176311001a8a4ffc5650bb46f32d5c54e928b415c9e700d60a391720db6c5/Pernambuco_-_Ant__nio_Gon__alves_Ferreira.jpg,445176311001a8a4ffc5650bb46f32d5c54e928b415c9e700d60a391720db6c5
pt_BR,Pessoa,"João Barbalho",,,"João Barbalho Uchôa Cavalcanti",,"☆ 13-6-1846  † 31-10-1909",,"Serinhaém (PE) - local de nascimento
Pernambuco - local de eleição para deputado federal",,"Profissões: Advogado e Jornalista

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PE. Reconhecimento em 9-11-1890. Dt. Posse: 15-11-1890.",,,,BR-DFCD-1890-P1370,,,,,"Registro atualizado em 21-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Serinhaém (PE)|Pernambuco",http://arquivohistorico02.camara.leg.br/uploads/r/null/3/f/a/3fa889505a5b941d3305625ed979aadf6898eac9f4efacb65079e490d576ec3d/Pernambuco_-_Jo__o_Barbalho_Uchoa_Cavalcante.jpg,3fa889505a5b941d3305625ed979aadf6898eac9f4efacb65079e490d576ec3d
pt_BR,Pessoa,"João de Siqueira",,,"João de Siqueira Cavalcanti",,"☆ 24-12-1855  † 10-6-1912",,"Pernambuco - local de nascimento
Pernambuco - local de eleição para deputado federal
Sergipe - local de eleição para deputado federal",,"Profissões: Advogado e juiz

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PE. Reconhecimento em 9-11-1890. Dt. Posse: 15-11-1890;
- Deputado Federal, 1897-1899, PE, Dt. Posse: 11-05-1897;
- Deputado Federal, 1909-1912, PE, Dt. Posse: 03-05-1909;
- Deputado Federal, 1912-1915, SE, Dt. Posse: 02-05-1912.",,,,BR-DFCD-1890-P1371,,,,,"Registro atualizado em 21-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Pernambuco|Sergipe,http://arquivohistorico02.camara.leg.br/uploads/r/null/4/c/8/4c85cf6ff0c522d8633c9a7e2986e95b97232d132dcba90593017364159086ad/Pernambuco_-_Jo__o_de_Siqueira_Cavalcante.jpg,4c85cf6ff0c522d8633c9a7e2986e95b97232d132dcba90593017364159086ad
pt_BR,Pessoa,"João Vieira",,,"João Vieira de Araújo",,"☆ 28-7-1844  † [?]",,"Recife (PE) - local de nascimento
Pernambuco - local de eleição para deputado federal",,"Profissão: Advogado e Magistrado

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PE. Reconhecimento em 9-11-1890. Dt. Posse: 15-11-1890;
- Deputado Federal, 1897-1899, PE, Dt. Posse: 03-05-1897;
- Deputado Federal, 1900-1902, PE, Dt. Posse: 02-05-1900;
- Deputado Federal, 1903-1905, PE, Dt. Posse: 02-05-1903;
- Deputado Federal, 1909-1912, PE, Dt. Posse: 03-05-1909.",,,,BR-DFCD-1890-P1375,,,,,"Registro atualizado em 23-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Pernambuco|Recife (PE)",http://arquivohistorico02.camara.leg.br/uploads/r/null/e/c/c/ecce779ce7f96b3c88895276ea4e4ceba6d47e8a1fde8921bce639ff800d193c/Pernambuco_-_Jo__o_Vieira_de_Ara__jo.jpg,ecce779ce7f96b3c88895276ea4e4ceba6d47e8a1fde8921bce639ff800d193c
pt_BR,Pessoa,"Joaquim Pernambuco",,,"Joaquim José de Almeida Pernambuco",,"☆ [?]  † [?]",,"Pernambuco - local de eleição para deputado federal",,"Profissão: Engenheiro Civil

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PE. Reconhecimento em 9-11-1890. Posse em 15-11-1890. Dt. Posse: 15-11-1890;
- Renunciou. Tomou posse como Senador em 8-5-1893.",,,,BR-DFCD-1890-P1376,,,,,"Registro atualizado em 23-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Recife (PE)",http://arquivohistorico02.camara.leg.br/uploads/r/null/1/4/3/14361b2aea59b99c311422aac35db885fc0fe629d8cf06f35d7b9a3ac2e703ba/Pernambuco_-_Joaquim_Jos___de_Almeida_Pernambuco.jpg,14361b2aea59b99c311422aac35db885fc0fe629d8cf06f35d7b9a3ac2e703ba
pt_BR,Pessoa,"José Mariano",,,"José Mariano Carneiro da Cunha",,"☆ 8-8-1850  † 8-6-1917",,"Pernambuco - local de nascimento
Pernambuco - local de eleição para deputado federal",,"Profissões: Advogado e Jornalista

Atuação política:
- Deputado Geral, 1878-1881, PE, Dt. Posse: 15/12/1878;
- Deputado Geral, 1884, PE;
- Deputado Geral, 1885, PE;
- Deputado Federal (Constituinte), 1890-1893, PE, Dt. Posse: 10/12/1890;
- Deputado Federal, 1894-1896, PE, Dt. Posse: 20/09/1894;
- Deputado Federal, 1897-1899, PE, Dt. Posse: 03/05/1897;
- Deputado Federal, 1912-1915, PE, Dt. Posse: 06/05/1912.
-",,,,BR-DFCD-1878-P1096,,,,,"Registro atualizado em 30-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Pernambuco,http://arquivohistorico02.camara.leg.br/uploads/r/null/9/0/3/903d04c033abe7cdb1372fa8efa025cc3309bc9a29267fe6edd1545c10b48ef5/Pernambuco_-_Jos___Mariano_Carneiro_da_Cunha.jpg,903d04c033abe7cdb1372fa8efa025cc3309bc9a29267fe6edd1545c10b48ef5
pt_BR,Pessoa,"Juvêncio d'Aguiar",,"João Juvêncio Ferreira de Aguiar",,,"☆ [?]  † 1-5-1901",,"Pernambuco - local de nascimento
Pernambuco - local de eleição para deputado federal",,"Profissões: Advogado e Bacharel em Direito

Atuação política:
- Deputado Geral, 1869-1872, PE, Dt. Posse: 11/05/1869;
- Deputado Geral, 1875, PE;
- Deputado Geral, 1886-1889, PE, Dt. Posse: 03/05/1886;
- Deputado Federal (Constituinte), 1890-1893, PE, Dt. Posse: 15/11/1890;
- Deputado Federal, 1897-1899, PE, Dt. Posse: 03/05/1897;
- Deputado Federal, 1900-1902, PE, Dt. Posse: 02/05/1900.",,,,BR-DFCD-1869-P959,,,,,"Registro atualizado em 30-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Pernambuco,http://arquivohistorico02.camara.leg.br/uploads/r/null/d/b/f/dbf65694b3e31478f1f8c4fbac242965d795726c97809fb80a41ccb82b18724c/Pernambuco_-_Jo__o_Juv__ncio_Ferreira_de_Aguiar.jpg,dbf65694b3e31478f1f8c4fbac242965d795726c97809fb80a41ccb82b18724c
pt_BR,Pessoa,"Luís de Andrade",,,"Luiz de Andrade",,"☆ 20-11-1849  † [?]",,"Recife (PE) - local de nascimento
Pernambuco - local de eleição para deputado federal",,"Profissões: Jornalista e bibliotecário

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PE. Reconhecimento em 9-11-1890. Dt. Posse: 15-11-1890;
- Deputado Federal, 1894-1896, PE, Dt. Posse: 06-05-1894.",,,,BR-DFCD-1890-P1386,,,,,"Registro atualizado em 23-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Recife (PE)|Pernambuco",http://arquivohistorico02.camara.leg.br/uploads/r/null/a/e/6/ae6142f1a2f4ac872b037e07e34a51322e3448b806b67d650cd810d5c6ca6a33/Pernambuco_-_Luiz_de_Andrade.jpg,ae6142f1a2f4ac872b037e07e34a51322e3448b806b67d650cd810d5c6ca6a33
pt_BR,Pessoa,"Meira de Vasconcellos",,,"José Vicente Meira de Vasconcelos",,"☆ 5-4-1850  † [?]",,"Pernambuco - local de nascimento
Pernambuco - local de eleição para deputado federal",,"Profissões: Advogado, doutor em direito e jurisconsulto

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PE. Reconhecimento em 9-11-1890. Posse em 15-11-1890. Dt. Posse: 15-11-1890;
- Deputado Federal, 1912-1915, PE, Dt. Posse: 02-05-1912;
- Renunciou em 1892 para assumir a Junta Governadora de Pernambuco.",,,,BR-DFCD-1890-P1395,,,,,"Registro atualizado em 23-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Pernambuco,http://arquivohistorico02.camara.leg.br/uploads/r/null/8/7/e/87e1b056d4c7014141c0c67937fa0df424ef63a43dfec369da2c4dd20cf7556a/Pernambuco_-_Jos___Vicente_Meira_de_Vasconcelos.jpg,87e1b056d4c7014141c0c67937fa0df424ef63a43dfec369da2c4dd20cf7556a
pt_BR,Pessoa,"Pereira de Lyra",,"Pereira de Lira","Antonio Alves Pereira de Lyra",,"☆ 9-9-1857  † [?]",,"Pernambuco - local de eleição para deputado federal",,"Profissão: Médico e inventor

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PE, Reconhecimento em 9-11-1890. Dt. Posse: 18-11-1890;
- Deputado Federal, 1894-1896, PE, Dt. Posse: 06-05-1894;
- Deputado Federal, 1897-1899, PE, Dt. Posse: 03-05-1897;
- Deputado Federal, 1900-1902, PE, Dt. Posse: 10-05-1900;
- Deputado Federal, 1903-1905, PE, Dt. Posse: 02-05-1903;
- Deputado Federal, 1906-1909, PE, Dt. Posse: 07-05-1906;
- Deputado Federal, 1909-1912, PE, Dt. Posse: 03-05-1909;
- Deputado Federal, 1918-1921, PE, Dt. Posse: 07-05-1918.",,,,BR-DFCD-1890-P1416,,,,,"Registro atualizado em 23-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Pernambuco,http://arquivohistorico02.camara.leg.br/uploads/r/null/e/4/a/e4af998e5b4af4975cb9f2ba910cf93c03d7ac070cedfc0088e0b2cb62ef3e5f/Pernambuco_-_Ant__nio_Alves_Pereira_de_Lyra.jpg,e4af998e5b4af4975cb9f2ba910cf93c03d7ac070cedfc0088e0b2cb62ef3e5f
pt_BR,Pessoa,"Raymundo Bandeira",,,"Raymundo Carneiro de Souza Bandeira",,"☆ 24-9-1855  † [?]",,"Recife (PE) - local de nascimento
Pernambuco - local de eleição para deputado federal",,"Profissão: Médico

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PE. Reconhecimento em 9-11-1890. Dt. Posse: 20-11-1890.",,,,BR-DFCD-1890-P1419,,,,,"Registro atualizado em 23-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Recife (PE)|Pernambuco",http://arquivohistorico02.camara.leg.br/uploads/r/null/d/d/e/ddef3aa33e5b670168a9c1ba10c72b94c245dbaf7b6462e7e49ac984b5ff2959/Pernambuco_-_Raimundo_Carneiro_de_Souza_Bandeira.jpg,ddef3aa33e5b670168a9c1ba10c72b94c245dbaf7b6462e7e49ac984b5ff2959
pt_BR,Pessoa,"Rosa e Silva",,,"Francisco de Assis Rosa e Silva",,"☆ 4-10-1856  † 1-7-1929",,"Recife (PE) - local de nascimento
Pernambuco - local de eleição para deputado federal",,"Profissões: Advogado e Bacharel em Direito

Atuação política:
- Deputado Geral, 1886-1889, PE, Dt. Posse: 03/05/1886;
- Deputado Federal (Constituinte), 1890-1893, PE, Dt. Posse: 18/11/1890;
- Deputado Federal, 1894-1896, PE, Dt. Posse: 06/05/1894.",,,,BR-DFCD-1886-P1275,,,,,"Registro atualizado em 30-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Recife (PE)|Pernambuco",http://arquivohistorico02.camara.leg.br/uploads/r/null/f/3/4/f347689d0eb759def5fef233305c113a10912fe4e3dd2bfb46731c34fb7ab7e8/Pernambuco_-_Fracisco_de_Assis_Rosa_e_Silva.jpg,f347689d0eb759def5fef233305c113a10912fe4e3dd2bfb46731c34fb7ab7e8
pt_BR,Pessoa,"Tolentino de Carvalho",,,"José Nicolau Tolentino de Carvalho",,"☆ [?]  † [?]",,"Pernambuco - local de eleição para deputado federal",,"Profissão: Advogado

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PE. Reconhecimento em 9-11-1890. Dt. Posse: 15-11-1890; Deputado Federal, 1894-1896, PE, . Dt. Posse: 29-05-1894.",,,,BR-DFCD-1890-P1432,,,,,"Registro atualizado em 23-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Pernambuco,http://arquivohistorico02.camara.leg.br/uploads/r/null/0/5/7/0577600c1a8917678710a000009d0c2b2a85028e92f1ed412e62a605df20ec9b/Pernambuco_-_Jos___Nicolau_Tolentino_de_Carvalho.jpg,0577600c1a8917678710a000009d0c2b2a85028e92f1ed412e62a605df20ec9b
pt_BR,Pessoa,"Anfrísio Fialho",,,"Anfrísio Fialho",,"☆ 1840 † [?]",,"Piauí - local de nascimento
Piauí - local de eleição para deputado federal",,"Profissões: Advogado e militar

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PI. Apresentação de Diploma em 9-11-1890. Reconhecimento em 12-11-1890. Dt. Posse: 15-11-1890.",,,,BR-DFCD-1890-P1293,,,,,"Registro atualizado em 23-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Piauí,http://arquivohistorico02.camara.leg.br/uploads/r/null/1/b/8/1b83df733cc0310eccb30e85a47a07ea6eddd4697e2303a6850c0cf90da0dabf/Piau___-_Anfr__sio_Fialho.jpg,1b83df733cc0310eccb30e85a47a07ea6eddd4697e2303a6850c0cf90da0dabf
